id,cast_id,store_id,date,planned_start,planned_end,actual_start,actual_end,is_late,is_absent,help_from_store_id,notes,shift_data,help_cast_name
2218,197,3,2026-01-24,,,,,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
2219,159,3,2026-01-25,,,2026-01-25 20:00:00.000000,2026-01-26 04:00:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 2.0, ""set_shot"": 0.0, ""set_s"": 6.0, ""champagne_count"": 40.0, ""champagne_back"": 4000, ""drink_count"": 58, ""drink_back"": 7000, ""daily_payment"": 8000, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 15, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 8.0}",
2220,157,3,2026-01-25,,,2026-01-26 01:00:00.000000,2026-01-26 04:00:00.000000,0,0,,,"{""set_l"": 1.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 1.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 3, ""drink_back"": 500, ""daily_payment"": 3000, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 8, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.0}",
2221,198,3,2026-01-25,,,,,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
2222,167,3,2026-01-25,,,2026-01-25 20:00:00.000000,2026-01-26 02:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 6000, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
2223,156,3,2026-01-26,,,2026-01-26 20:00:00.000000,2026-01-27 02:00:00.000000,0,0,,,"{""set_l"": 8.0, ""set_mg"": 0.0, ""set_shot"": 1.0, ""set_s"": 9.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 26, ""drink_back"": 4400, ""daily_payment"": 0, ""rt_count"": 3, ""nt_count"": 0, ""distribution_count"": 8, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
2224,161,3,2026-01-26,,,2026-01-26 21:30:00.000000,2026-01-27 04:30:00.000000,0,0,,,"{""set_l"": 9.0, ""set_mg"": 0.0, ""set_shot"": 1.0, ""set_s"": 10.0, ""champagne_count"": 40.0, ""champagne_back"": 4000, ""drink_count"": 69, ""drink_back"": 8900, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 15, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 7.0}",
2225,163,3,2026-01-26,,,2026-01-26 22:00:00.000000,2026-01-27 04:00:00.000000,0,0,,,"{""set_l"": 11.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 11.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 33, ""drink_back"": 5500, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 11, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
2226,162,3,2026-01-26,,,2026-01-26 22:00:00.000000,2026-01-27 04:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 11.0, ""set_shot"": 0.0, ""set_s"": 22.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 66, ""drink_back"": 11000, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 16, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
2227,164,3,2026-01-26,,,2026-01-26 22:00:00.000000,2026-01-27 05:00:00.000000,0,0,,,"{""set_l"": 9.0, ""set_mg"": 5.0, ""set_shot"": 2.0, ""set_s"": 21.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 61, ""drink_back"": 10300, ""daily_payment"": 0, ""rt_count"": 2, ""nt_count"": 0, ""distribution_count"": 13, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 7.0}",
2228,157,3,2026-01-26,,,2026-01-27 00:30:00.000000,2026-01-27 04:30:00.000000,0,0,,,"{""set_l"": 6.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 6.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 18, ""drink_back"": 3000, ""daily_payment"": 4000, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 7, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
2229,165,3,2026-01-26,,,,,0,0,,,"{""set_l"": 1.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 2, ""drink_back"": 400, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 2, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
2230,168,3,2026-01-27,,,2026-01-27 20:00:00.000000,2026-01-28 01:00:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 3.0, ""set_shot"": 1.0, ""set_s"": 9.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 26, ""drink_back"": 4400, ""daily_payment"": 5000, ""rt_count"": 0, ""nt_count"": 1, ""distribution_count"": 7, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 5.0}",
2231,158,3,2026-01-27,,,2026-01-27 21:00:00.000000,2026-01-28 01:00:00.000000,0,0,,,"{""set_l"": 6.0, ""set_mg"": 0.0, ""set_shot"": 1.0, ""set_s"": 7.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 20, ""drink_back"": 3400, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 5, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
2232,164,3,2026-01-27,,,2026-01-27 22:00:00.000000,2026-01-28 04:30:00.000000,1,0,,,"{""set_l"": 9.0, ""set_mg"": 3.0, ""set_shot"": 0.0, ""set_s"": 15.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 45, ""drink_back"": 7500, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 2, ""distribution_count"": 10, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.5}",
2233,162,3,2026-01-27,,,2026-01-27 22:00:00.000000,2026-01-28 04:00:00.000000,0,0,,,"{""set_l"": 8.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 8.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 24, ""drink_back"": 4000, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 10, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
2234,163,3,2026-01-27,,,2026-01-27 22:00:00.000000,2026-01-28 04:00:00.000000,0,0,,,"{""set_l"": 10.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 10.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 30, ""drink_back"": 5000, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 10, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
2235,159,3,2026-01-27,,,2026-01-27 22:00:00.000000,2026-01-28 05:00:00.000000,0,0,,,"{""set_l"": 8.0, ""set_mg"": 2.0, ""set_shot"": 0.0, ""set_s"": 12.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 36, ""drink_back"": 6000, ""daily_payment"": 7000, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 8, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 7.0}",
2236,170,3,2026-01-27,,,2026-01-27 22:30:00.000000,2026-01-28 05:00:00.000000,0,0,,,"{""set_l"": 8.0, ""set_mg"": 2.0, ""set_shot"": 0.0, ""set_s"": 12.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 36, ""drink_back"": 6000, ""daily_payment"": 0, ""rt_count"": 2, ""nt_count"": 0, ""distribution_count"": 2, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.5}",
2237,165,3,2026-01-27,,,,,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 1.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 1, ""drink_back"": 300, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 2, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
2238,199,3,2026-01-28,,,2026-01-28 20:00:00.000000,2026-01-28 23:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 4200, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 15, ""help_store"": ""\u30ea\u30eb"", ""help_hourly_rate"": 1600, ""working_hours"": 3.0}",
2239,161,3,2026-01-28,,,2026-01-28 21:30:00.000000,2026-01-29 04:00:00.000000,0,0,,,"{""set_l"": 1.0, ""set_mg"": 6.0, ""set_shot"": 0.0, ""set_s"": 13.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 39, ""drink_back"": 6500, ""daily_payment"": 0, ""rt_count"": 2, ""nt_count"": 0, ""distribution_count"": 13, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.5}",
2240,159,3,2026-01-28,,,2026-01-28 22:00:00.000000,2026-01-29 04:00:00.000000,0,0,,,"{""set_l"": 4.0, ""set_mg"": 2.0, ""set_shot"": 0.0, ""set_s"": 8.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 24, ""drink_back"": 4000, ""daily_payment"": 6000, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 10, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
2241,157,3,2026-01-28,,,2026-01-28 22:00:00.000000,2026-01-29 04:00:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 2.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 6, ""drink_back"": 1000, ""daily_payment"": 6000, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 10, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
2242,168,3,2026-01-29,,,2026-01-29 20:00:00.000000,2026-01-30 01:30:00.000000,0,0,,,"{""set_l"": 4.0, ""set_mg"": 1.0, ""set_shot"": 0.0, ""set_s"": 6.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 18, ""drink_back"": 3000, ""daily_payment"": 5500, ""rt_count"": 0, ""nt_count"": 1, ""distribution_count"": 7, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 5.5}",
2243,170,3,2026-01-29,,,2026-01-29 21:30:00.000000,2026-01-30 01:00:00.000000,0,0,,,"{""set_l"": 7.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 7.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 21, ""drink_back"": 3500, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 7, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.5}",
2244,164,3,2026-01-29,,,2026-01-29 22:00:00.000000,2026-01-30 04:00:00.000000,0,0,,,"{""set_l"": 7.0, ""set_mg"": 3.0, ""set_shot"": 2.0, ""set_s"": 15.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 43, ""drink_back"": 7300, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 15, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
2245,163,3,2026-01-29,,,2026-01-29 22:00:00.000000,2026-01-30 04:00:00.000000,0,0,,,"{""set_l"": 8.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 8.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 24, ""drink_back"": 4000, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 10, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
2246,165,3,2026-01-29,,,,,0,0,,,"{""set_l"": 3.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 6, ""drink_back"": 1200, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
2247,200,3,2026-01-29,,,,,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
2248,168,3,2026-01-30,,,2026-01-30 20:00:00.000000,2026-01-31 03:00:00.000000,0,0,,,"{""set_l"": 5.0, ""set_mg"": 4.0, ""set_shot"": 0.0, ""set_s"": 13.0, ""champagne_count"": 7.0, ""champagne_back"": 700, ""drink_count"": 46, ""drink_back"": 7200, ""daily_payment"": 7000, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 5, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 7.0}",
2249,157,3,2026-01-30,,,2026-01-30 20:30:00.000000,2026-01-31 04:30:00.000000,0,0,,,"{""set_l"": 10.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 10.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 30, ""drink_back"": 5000, ""daily_payment"": 8000, ""rt_count"": 1, ""nt_count"": 1, ""distribution_count"": 8, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 8.0}",
2250,164,3,2026-01-30,,,2026-01-30 22:00:00.000000,2026-01-31 05:00:00.000000,0,0,,,"{""set_l"": 12.0, ""set_mg"": 7.0, ""set_shot"": 11.0, ""set_s"": 37.0, ""champagne_count"": 7.0, ""champagne_back"": 700, ""drink_count"": 107, ""drink_back"": 18100, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 10, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 7.0}",
2251,163,3,2026-01-30,,,2026-01-30 22:00:00.000000,2026-01-31 05:00:00.000000,0,0,,,"{""set_l"": 13.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 13.0, ""champagne_count"": 7.0, ""champagne_back"": 700, ""drink_count"": 46, ""drink_back"": 7200, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 10, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 7.0}",
2252,162,3,2026-01-30,,,2026-01-30 22:30:00.000000,2026-01-31 05:00:00.000000,0,0,,,"{""set_l"": 10.0, ""set_mg"": 4.0, ""set_shot"": 13.0, ""set_s"": 31.0, ""champagne_count"": 10.0, ""champagne_back"": 1000, ""drink_count"": 90, ""drink_back"": 15200, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 10, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.5}",
2253,159,3,2026-01-30,,,2026-01-31 01:00:00.000000,2026-01-31 05:00:00.000000,1,0,,,"{""set_l"": 8.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 10.0, ""champagne_back"": 1000, ""drink_count"": 26, ""drink_back"": 4200, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 5, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
2254,161,3,2026-01-30,,,,,0,1,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
2255,165,3,2026-01-30,,,,,0,0,,,"{""set_l"": 2.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 4, ""drink_back"": 800, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
2256,167,3,2026-01-30,,,2026-01-30 21:30:00.000000,2026-01-31 00:30:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 3000, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.0}",
2257,163,3,2026-01-31,,,2026-01-31 20:30:00.000000,2026-02-01 04:00:00.000000,0,0,,,"{""set_l"": 13.0, ""set_mg"": 2.0, ""set_shot"": 6.0, ""set_s"": 23.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 63, ""drink_back"": 10900, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 7, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 7.5}",
2258,164,3,2026-01-31,,,2026-01-31 21:00:00.000000,2026-02-01 03:00:00.000000,0,0,,,"{""set_l"": 9.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 9.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 27, ""drink_back"": 4500, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 15, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
2259,161,3,2026-01-31,,,2026-01-31 22:00:00.000000,2026-02-01 04:00:00.000000,0,0,,,"{""set_l"": 8.0, ""set_mg"": 3.0, ""set_shot"": 0.0, ""set_s"": 14.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 42, ""drink_back"": 7000, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 10, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
2260,162,3,2026-01-31,,,2026-01-31 22:00:00.000000,2026-02-01 03:00:00.000000,0,0,,,"{""set_l"": 7.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 7.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 21, ""drink_back"": 3500, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 15, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 5.0}",
2261,159,3,2026-01-31,,,2026-01-31 22:00:00.000000,2026-02-01 04:00:00.000000,0,0,,,"{""set_l"": 11.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 11.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 33, ""drink_back"": 5500, ""daily_payment"": 6000, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 4, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
2262,157,3,2026-01-31,,,2026-01-31 22:00:00.000000,2026-02-01 04:00:00.000000,0,0,,,"{""set_l"": 6.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 6.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 18, ""drink_back"": 3000, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 6, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
2263,169,3,2026-01-31,,,2026-01-31 23:30:00.000000,2026-02-01 02:30:00.000000,0,0,,,"{""set_l"": 3.0, ""set_mg"": 0.0, ""set_shot"": 3.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 9, ""drink_back"": 2100, ""daily_payment"": 3000, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 5, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.0}",
2264,188,3,2026-01-31,,,,,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
2265,168,3,2025-11-01,,,2025-11-01 20:30:00.000000,2025-11-02 01:00:00.000000,1,0,,,"{""set_l"": 6.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 6.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 18, ""drink_back"": 3000, ""daily_payment"": 0, ""rt_count"": 2, ""nt_count"": 0, ""distribution_count"": 10, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.5}",
2266,196,3,2025-11-01,,,2025-11-01 21:00:00.000000,2025-11-02 02:30:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 9.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 36, ""drink_back"": 7200, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 5.5}",
2267,198,3,2025-11-01,,,2025-11-01 21:00:00.000000,2025-11-02 03:30:00.000000,0,0,,,"{""set_l"": 10.0, ""set_mg"": 2.0, ""set_shot"": 0.0, ""set_s"": 14.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 42, ""drink_back"": 7000, ""daily_payment"": 6500, ""rt_count"": 2, ""nt_count"": 0, ""distribution_count"": 15, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.5}",
2268,201,3,2025-11-01,,,2025-11-01 21:00:00.000000,2025-11-02 05:00:00.000000,0,0,,,"{""set_l"": 12.0, ""set_mg"": 0.0, ""set_shot"": 1.0, ""set_s"": 12.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 37, ""drink_back"": 6300, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 8, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 8.0}",
2269,161,3,2025-11-01,,,2025-11-01 22:00:00.000000,2025-11-02 04:30:00.000000,0,0,,,"{""set_l"": 8.0, ""set_mg"": 3.0, ""set_shot"": 3.0, ""set_s"": 14.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 45, ""drink_back"": 7900, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 5, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.5}",
2270,164,3,2025-11-01,,,2025-11-01 22:00:00.000000,2025-11-02 04:30:00.000000,0,0,,,"{""set_l"": 8.0, ""set_mg"": 4.0, ""set_shot"": 0.0, ""set_s"": 16.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 48, ""drink_back"": 8000, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 10, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.5}",
2271,188,3,2025-11-01,,,2025-11-01 23:00:00.000000,2025-11-02 03:30:00.000000,0,0,,,"{""set_l"": 7.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 7.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 21, ""drink_back"": 3500, ""daily_payment"": 4500, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 6, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.5}",
2272,163,3,2025-11-01,,,2025-11-01 23:30:00.000000,2025-11-02 04:00:00.000000,0,0,,,"{""set_l"": 5.0, ""set_mg"": 2.0, ""set_shot"": 0.0, ""set_s"": 9.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 27, ""drink_back"": 4500, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 4, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.5}",
2273,159,3,2025-11-01,,,,,0,1,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
2274,201,3,2025-11-02,,,2025-11-02 20:30:00.000000,2025-11-03 04:00:00.000000,0,0,,,"{""set_l"": 9.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 18, ""drink_back"": 3600, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 5, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 7.5}",
2275,158,3,2025-11-02,,,2025-11-02 21:00:00.000000,2025-11-03 01:00:00.000000,0,0,,,"{""set_l"": 4.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 8, ""drink_back"": 1600, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 3, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
2276,182,3,2025-11-02,,,2025-11-02 22:00:00.000000,2025-11-03 04:00:00.000000,0,0,,,"{""set_l"": 9.0, ""set_mg"": 0.0, ""set_shot"": 1.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 19, ""drink_back"": 3900, ""daily_payment"": 6000, ""rt_count"": 1, ""nt_count"": 2, ""distribution_count"": 4, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
